epoc (ms),timestamp (+0100),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1571830338220,2019-10-23T12.32.18.220 pm,55.066,-0.549,-0.549,-0.366
1571830338231,2019-10-23T12.32.18.231 pm,55.077,-0.488,-0.610,-0.488
1571830338241,2019-10-23T12.32.18.241 pm,55.087,-0.488,-0.610,-0.427
1571830338251,2019-10-23T12.32.18.251 pm,55.097,-0.488,-0.671,-0.366
1571830338261,2019-10-23T12.32.18.261 pm,55.107,-0.488,-0.610,-0.366
1571830338272,2019-10-23T12.32.18.272 pm,55.118,-0.549,-0.549,-0.427
1571830338282,2019-10-23T12.32.18.282 pm,55.128,-0.427,-0.610,-0.366
1571830338291,2019-10-23T12.32.18.291 pm,55.137,-0.549,-0.610,-0.305
1571830338301,2019-10-23T12.32.18.301 pm,55.147,-0.549,-0.671,-0.427
1571830338311,2019-10-23T12.32.18.311 pm,55.157,-0.549,-0.549,-0.427
1571830338321,2019-10-23T12.32.18.321 pm,55.167,-0.488,-0.549,-0.366
1571830338332,2019-10-23T12.32.18.332 pm,55.178,-0.488,-0.610,-0.366
1571830338342,2019-10-23T12.32.18.342 pm,55.188,-0.488,-0.671,-0.427
1571830338352,2019-10-23T12.32.18.352 pm,55.198,-0.427,-0.671,-0.427
1571830338361,2019-10-23T12.32.18.361 pm,55.207,-0.427,-0.671,-0.427
1571830338371,2019-10-23T12.32.18.371 pm,55.217,-0.366,-0.610,-0.427
1571830338381,2019-10-23T12.32.18.381 pm,55.227,-0.488,-0.610,-0.366
1571830338392,2019-10-23T12.32.18.392 pm,55.238,-0.610,-0.671,-0.366
1571830338402,2019-10-23T12.32.18.402 pm,55.248,-0.488,-0.671,-0.366
1571830338412,2019-10-23T12.32.18.412 pm,55.258,-0.488,-0.671,-0.427
1571830338422,2019-10-23T12.32.18.422 pm,55.268,-0.488,-0.549,-0.427
1571830338431,2019-10-23T12.32.18.431 pm,55.277,-0.366,-0.671,-0.427
1571830338441,2019-10-23T12.32.18.441 pm,55.287,-0.305,-0.671,-0.366
1571830338452,2019-10-23T12.32.18.452 pm,55.298,-0.366,-0.549,-0.366
1571830338462,2019-10-23T12.32.18.462 pm,55.308,-0.427,-0.671,-0.427
1571830338472,2019-10-23T12.32.18.472 pm,55.318,-0.427,-0.610,-0.427
1571830338482,2019-10-23T12.32.18.482 pm,55.328,-0.610,-0.671,-0.366
1571830338491,2019-10-23T12.32.18.491 pm,55.337,-0.610,-0.488,-0.366
1571830338502,2019-10-23T12.32.18.502 pm,55.348,-0.610,-0.427,-0.305
1571830338512,2019-10-23T12.32.18.512 pm,55.358,-0.427,-0.671,-0.366
1571830338522,2019-10-23T12.32.18.522 pm,55.368,-0.305,-0.610,-0.427
1571830338532,2019-10-23T12.32.18.532 pm,55.378,-0.549,-0.366,-0.427
1571830338543,2019-10-23T12.32.18.543 pm,55.389,-0.427,-0.549,-0.305
1571830338553,2019-10-23T12.32.18.553 pm,55.399,-0.366,-0.671,-0.427
1571830338562,2019-10-23T12.32.18.562 pm,55.408,-0.366,-0.427,-0.488
1571830338572,2019-10-23T12.32.18.572 pm,55.418,-0.427,-0.671,-0.427
1571830338582,2019-10-23T12.32.18.582 pm,55.428,-0.732,-0.610,-0.427
1571830338592,2019-10-23T12.32.18.592 pm,55.438,-0.854,-0.549,-0.488
1571830338603,2019-10-23T12.32.18.603 pm,55.449,-0.549,-0.854,-0.488
1571830338613,2019-10-23T12.32.18.613 pm,55.459,-0.671,-0.915,-0.427
1571830338623,2019-10-23T12.32.18.623 pm,55.469,-0.915,-0.549,-0.488
1571830338632,2019-10-23T12.32.18.632 pm,55.478,-0.366,-0.549,-0.427
1571830338642,2019-10-23T12.32.18.642 pm,55.488,-0.244,-0.671,-0.305
1571830338652,2019-10-23T12.32.18.652 pm,55.498,-0.549,-0.427,-0.244
1571830338663,2019-10-23T12.32.18.663 pm,55.509,-0.549,-0.305,-0.305
1571830338673,2019-10-23T12.32.18.673 pm,55.519,-0.427,-0.488,-0.366
1571830338683,2019-10-23T12.32.18.683 pm,55.529,-0.427,-0.610,-0.427
1571830338693,2019-10-23T12.32.18.693 pm,55.539,-0.671,-0.488,-0.427
1571830338702,2019-10-23T12.32.18.702 pm,55.548,-0.549,-0.610,-0.366
1571830338712,2019-10-23T12.32.18.712 pm,55.558,-0.549,-0.671,-0.488
1571830338723,2019-10-23T12.32.18.723 pm,55.569,-0.549,-0.732,-0.366
1571830338733,2019-10-23T12.32.18.733 pm,55.579,-0.488,-0.732,-0.366
1571830338743,2019-10-23T12.32.18.743 pm,55.589,-0.549,-0.610,-0.488
1571830338753,2019-10-23T12.32.18.753 pm,55.599,-0.488,-0.671,-0.488
1571830338764,2019-10-23T12.32.18.764 pm,55.610,-0.244,-0.427,-0.366
1571830338773,2019-10-23T12.32.18.773 pm,55.619,-0.366,-0.732,-0.366
1571830338783,2019-10-23T12.32.18.783 pm,55.629,-0.732,-0.488,-0.427
1571830338793,2019-10-23T12.32.18.793 pm,55.639,-0.488,-0.061,-0.488
1571830338803,2019-10-23T12.32.18.803 pm,55.649,-0.183,-1.037,-0.427
1571830338814,2019-10-23T12.32.18.814 pm,55.660,-0.305,-0.610,-0.366
1571830338824,2019-10-23T12.32.18.824 pm,55.670,-1.159,-0.305,-0.366
1571830338833,2019-10-23T12.32.18.833 pm,55.679,-0.183,-0.793,-0.427
1571830338843,2019-10-23T12.32.18.843 pm,55.689,-0.183,-1.098,-0.427
1571830338853,2019-10-23T12.32.18.853 pm,55.699,-0.732,-0.610,-0.366
1571830338863,2019-10-23T12.32.18.863 pm,55.709,-0.671,-0.427,-0.427
1571830338874,2019-10-23T12.32.18.874 pm,55.720,-0.366,-0.671,-0.488
1571830338884,2019-10-23T12.32.18.884 pm,55.730,-0.488,-0.488,-0.366
1571830338894,2019-10-23T12.32.18.894 pm,55.740,-0.671,-0.366,-0.305
1571830338904,2019-10-23T12.32.18.904 pm,55.750,-0.427,-0.488,-0.427
1571830338913,2019-10-23T12.32.18.913 pm,55.759,-0.427,-0.427,-0.427
1571830338923,2019-10-23T12.32.18.923 pm,55.769,-0.488,-0.549,-0.305
1571830338934,2019-10-23T12.32.18.934 pm,55.780,-0.488,-0.793,-0.366
1571830338944,2019-10-23T12.32.18.944 pm,55.790,-0.488,-0.671,-0.488
1571830338954,2019-10-23T12.32.18.954 pm,55.800,-0.610,-0.732,-0.427
1571830338964,2019-10-23T12.32.18.964 pm,55.810,-0.427,-0.854,-0.366
1571830338973,2019-10-23T12.32.18.973 pm,55.819,-0.488,-0.732,-0.366
1571830338983,2019-10-23T12.32.18.983 pm,55.829,-0.610,-0.427,-0.427
1571830338994,2019-10-23T12.32.18.994 pm,55.840,-0.488,-0.549,-0.366
1571830339004,2019-10-23T12.32.19.004 pm,55.850,-0.427,-0.549,-0.366
1571830339014,2019-10-23T12.32.19.014 pm,55.860,-0.549,-0.366,-0.427
1571830339024,2019-10-23T12.32.19.024 pm,55.870,-0.488,-0.549,-0.427
1571830339035,2019-10-23T12.32.19.035 pm,55.881,-0.427,-0.671,-0.427
1571830339044,2019-10-23T12.32.19.044 pm,55.890,-0.610,-0.610,-0.427
1571830339054,2019-10-23T12.32.19.054 pm,55.900,-0.549,-0.671,-0.366
1571830339064,2019-10-23T12.32.19.064 pm,55.910,-0.427,-0.732,-0.488
1571830339074,2019-10-23T12.32.19.074 pm,55.920,-0.488,-0.793,-0.366
1571830339085,2019-10-23T12.32.19.085 pm,55.931,-0.610,-0.671,-0.366
1571830339095,2019-10-23T12.32.19.095 pm,55.941,-0.671,-0.549,-0.427
1571830339105,2019-10-23T12.32.19.105 pm,55.951,-0.610,-0.366,-0.366
1571830339114,2019-10-23T12.32.19.114 pm,55.960,-0.366,-0.366,-0.366
1571830339124,2019-10-23T12.32.19.124 pm,55.970,-0.366,-0.549,-0.488
1571830339134,2019-10-23T12.32.19.134 pm,55.980,-0.549,-0.427,-0.366
1571830339145,2019-10-23T12.32.19.145 pm,55.991,-0.549,-0.427,-0.305
1571830339155,2019-10-23T12.32.19.155 pm,56.001,-0.427,-0.732,-0.427
1571830339165,2019-10-23T12.32.19.165 pm,56.011,-0.488,-0.854,-0.366
1571830339175,2019-10-23T12.32.19.175 pm,56.021,-0.488,-0.671,-0.366
1571830339184,2019-10-23T12.32.19.184 pm,56.030,-0.488,-0.793,-0.366
1571830339194,2019-10-23T12.32.19.194 pm,56.040,-0.427,-0.793,-0.427
1571830339205,2019-10-23T12.32.19.205 pm,56.051,-0.671,-0.793,-0.488
1571830339215,2019-10-23T12.32.19.215 pm,56.061,-0.793,-0.549,-0.488
1571830339225,2019-10-23T12.32.19.225 pm,56.071,-0.610,-0.610,-0.366
1571830339235,2019-10-23T12.32.19.235 pm,56.081,-0.488,-0.610,-0.366
1571830339246,2019-10-23T12.32.19.246 pm,56.092,-0.427,-0.488,-0.427
1571830339254,2019-10-23T12.32.19.254 pm,56.100,-0.488,-0.427,-0.427
1571830339265,2019-10-23T12.32.19.265 pm,56.111,-0.549,-0.549,-0.427
1571830339275,2019-10-23T12.32.19.275 pm,56.121,-0.427,-0.671,-0.427
1571830339285,2019-10-23T12.32.19.285 pm,56.131,-0.549,-0.610,-0.366
1571830339295,2019-10-23T12.32.19.295 pm,56.141,-0.488,-0.671,-0.366
1571830339306,2019-10-23T12.32.19.306 pm,56.152,-0.549,-0.732,-0.366
1571830339315,2019-10-23T12.32.19.315 pm,56.161,-0.488,-0.671,-0.427
1571830339325,2019-10-23T12.32.19.325 pm,56.171,-0.610,-0.610,-0.427
1571830339335,2019-10-23T12.32.19.335 pm,56.181,-0.610,-0.671,-0.427
1571830339345,2019-10-23T12.32.19.345 pm,56.191,-0.488,-0.549,-0.305
1571830339356,2019-10-23T12.32.19.356 pm,56.202,-0.305,-0.488,-0.366
1571830339366,2019-10-23T12.32.19.366 pm,56.212,-0.366,-0.549,-0.427
1571830339376,2019-10-23T12.32.19.376 pm,56.222,-0.305,-0.427,-0.427
1571830339386,2019-10-23T12.32.19.386 pm,56.232,-0.244,-0.671,-0.427
1571830339395,2019-10-23T12.32.19.395 pm,56.241,-0.671,-0.732,-0.427
1571830339405,2019-10-23T12.32.19.405 pm,56.251,-0.549,-0.305,-0.488
1571830339416,2019-10-23T12.32.19.416 pm,56.262,-0.427,-0.976,-0.427
1571830339426,2019-10-23T12.32.19.426 pm,56.272,-0.427,-0.671,-0.366
1571830339436,2019-10-23T12.32.19.436 pm,56.282,-0.915,-0.366,-0.366
1571830339446,2019-10-23T12.32.19.446 pm,56.292,-0.305,-0.610,-0.549
1571830339455,2019-10-23T12.32.19.455 pm,56.301,-0.305,-0.732,-0.488
1571830339465,2019-10-23T12.32.19.465 pm,56.311,-0.671,-0.366,-0.244
1571830339476,2019-10-23T12.32.19.476 pm,56.322,-0.549,-0.427,-0.305
1571830339486,2019-10-23T12.32.19.486 pm,56.332,-0.366,-0.671,-0.488
1571830339496,2019-10-23T12.32.19.496 pm,56.342,-0.427,-0.549,-0.366
1571830339506,2019-10-23T12.32.19.506 pm,56.352,-0.671,-0.549,-0.366
1571830339517,2019-10-23T12.32.19.517 pm,56.363,-0.488,-0.610,-0.427
1571830339525,2019-10-23T12.32.19.525 pm,56.371,-0.549,-0.671,-0.427
1571830339536,2019-10-23T12.32.19.536 pm,56.382,-0.610,-0.610,-0.305
1571830339546,2019-10-23T12.32.19.546 pm,56.392,-0.671,-0.732,-0.427
1571830339556,2019-10-23T12.32.19.556 pm,56.402,-0.671,-0.488,-0.549
1571830339566,2019-10-23T12.32.19.566 pm,56.412,-0.549,-0.549,-0.427
1571830339577,2019-10-23T12.32.19.577 pm,56.423,-0.427,-0.610,-0.305
1571830339587,2019-10-23T12.32.19.587 pm,56.433,-0.488,-0.671,-0.427
1571830339596,2019-10-23T12.32.19.596 pm,56.442,-0.549,-0.488,-0.366
1571830339606,2019-10-23T12.32.19.606 pm,56.452,-0.610,-0.488,-0.366
1571830339616,2019-10-23T12.32.19.616 pm,56.462,-0.488,-0.732,-0.305
1571830339627,2019-10-23T12.32.19.627 pm,56.473,-0.488,-0.671,-0.366
1571830339637,2019-10-23T12.32.19.637 pm,56.483,-0.671,-0.488,-0.366
1571830339647,2019-10-23T12.32.19.647 pm,56.493,-0.488,-0.671,-0.427
1571830339657,2019-10-23T12.32.19.657 pm,56.503,-0.366,-0.671,-0.305
1571830339666,2019-10-23T12.32.19.666 pm,56.512,-0.488,-0.671,-0.427
1571830339676,2019-10-23T12.32.19.676 pm,56.522,-0.488,-0.671,-0.488
1571830339687,2019-10-23T12.32.19.687 pm,56.533,-0.488,-0.549,-0.305
1571830339697,2019-10-23T12.32.19.697 pm,56.543,-0.488,-0.610,-0.366
1571830339707,2019-10-23T12.32.19.707 pm,56.553,-0.549,-0.488,-0.488
1571830339717,2019-10-23T12.32.19.717 pm,56.563,-0.549,-0.488,-0.366
1571830339728,2019-10-23T12.32.19.728 pm,56.574,-0.549,-0.488,-0.305
1571830339736,2019-10-23T12.32.19.736 pm,56.582,-0.549,-0.549,-0.366
1571830339747,2019-10-23T12.32.19.747 pm,56.593,-0.610,-0.732,-0.488
1571830339757,2019-10-23T12.32.19.757 pm,56.603,-0.610,-0.549,-0.366
1571830339767,2019-10-23T12.32.19.767 pm,56.613,-0.549,-0.610,-0.305
1571830339777,2019-10-23T12.32.19.777 pm,56.623,-0.427,-0.732,-0.427
1571830339788,2019-10-23T12.32.19.788 pm,56.634,-0.549,-0.549,-0.427
1571830339796,2019-10-23T12.32.19.796 pm,56.642,-0.549,-0.549,-0.305
1571830339807,2019-10-23T12.32.19.807 pm,56.653,-0.488,-0.610,-0.366
1571830339817,2019-10-23T12.32.19.817 pm,56.663,-0.366,-0.610,-0.366
1571830339827,2019-10-23T12.32.19.827 pm,56.673,-0.488,-0.549,-0.366
1571830339837,2019-10-23T12.32.19.837 pm,56.683,-0.488,-0.549,-0.366
1571830339848,2019-10-23T12.32.19.848 pm,56.694,-0.549,-0.610,-0.305
1571830339858,2019-10-23T12.32.19.858 pm,56.704,-0.488,-0.610,-0.366
1571830339868,2019-10-23T12.32.19.868 pm,56.714,-0.549,-0.610,-0.427
1571830339877,2019-10-23T12.32.19.877 pm,56.723,-0.549,-0.610,-0.427
1571830339887,2019-10-23T12.32.19.887 pm,56.733,-0.610,-0.671,-0.488
1571830339898,2019-10-23T12.32.19.898 pm,56.744,-0.427,-0.671,-0.427
1571830339908,2019-10-23T12.32.19.908 pm,56.754,-0.366,-0.610,-0.427
1571830339918,2019-10-23T12.32.19.918 pm,56.764,-0.427,-0.671,-0.427
1571830339928,2019-10-23T12.32.19.928 pm,56.774,-0.488,-0.549,-0.366
1571830339937,2019-10-23T12.32.19.937 pm,56.783,-0.610,-0.488,-0.366
1571830339947,2019-10-23T12.32.19.947 pm,56.793,-0.549,-0.549,-0.427
1571830339958,2019-10-23T12.32.19.958 pm,56.804,-0.549,-0.671,-0.366
1571830339968,2019-10-23T12.32.19.968 pm,56.814,-0.366,-0.610,-0.427
1571830339978,2019-10-23T12.32.19.978 pm,56.824,-0.427,-0.549,-0.366
1571830339988,2019-10-23T12.32.19.988 pm,56.834,-0.427,-0.671,-0.366
1571830339999,2019-10-23T12.32.19.999 pm,56.845,-0.488,-0.610,-0.305
1571830340007,2019-10-23T12.32.20.007 pm,56.853,-0.610,-0.610,-0.427
1571830340018,2019-10-23T12.32.20.018 pm,56.864,-0.549,-0.549,-0.366
1571830340028,2019-10-23T12.32.20.028 pm,56.874,-0.549,-0.549,-0.305
1571830340038,2019-10-23T12.32.20.038 pm,56.884,-0.488,-0.671,-0.427
1571830340048,2019-10-23T12.32.20.048 pm,56.894,-0.549,-0.610,-0.366
1571830340059,2019-10-23T12.32.20.059 pm,56.905,-0.610,-0.671,-0.366
1571830340069,2019-10-23T12.32.20.069 pm,56.915,-0.488,-0.610,-0.427
1571830340078,2019-10-23T12.32.20.078 pm,56.924,-0.549,-0.610,-0.366
1571830340088,2019-10-23T12.32.20.088 pm,56.934,-0.610,-0.610,-0.305
1571830340098,2019-10-23T12.32.20.098 pm,56.944,-0.488,-0.732,-0.366
1571830340108,2019-10-23T12.32.20.108 pm,56.954,-0.366,-0.671,-0.427
1571830340119,2019-10-23T12.32.20.119 pm,56.965,-0.366,-0.610,-0.427
1571830340129,2019-10-23T12.32.20.129 pm,56.975,-0.427,-0.610,-0.366
1571830340139,2019-10-23T12.32.20.139 pm,56.985,-0.671,-0.610,-0.366
1571830340148,2019-10-23T12.32.20.148 pm,56.994,-0.549,-0.549,-0.366
1571830340158,2019-10-23T12.32.20.158 pm,57.004,-0.427,-0.610,-0.427
1571830340169,2019-10-23T12.32.20.169 pm,57.015,-0.427,-0.549,-0.427
1571830340179,2019-10-23T12.32.20.179 pm,57.025,-0.549,-0.488,-0.366
1571830340189,2019-10-23T12.32.20.189 pm,57.035,-0.549,-0.610,-0.427
1571830340199,2019-10-23T12.32.20.199 pm,57.045,-0.488,-0.732,-0.366
1571830340210,2019-10-23T12.32.20.210 pm,57.056,-0.427,-0.549,-0.366
1571830340218,2019-10-23T12.32.20.218 pm,57.064,-0.549,-0.610,-0.427
1571830340229,2019-10-23T12.32.20.229 pm,57.075,-0.488,-0.732,-0.427
1571830340239,2019-10-23T12.32.20.239 pm,57.085,-0.549,-0.610,-0.427
1571830340249,2019-10-23T12.32.20.249 pm,57.095,-0.549,-0.549,-0.427
1571830340259,2019-10-23T12.32.20.259 pm,57.105,-0.488,-0.610,-0.366
1571830340270,2019-10-23T12.32.20.270 pm,57.116,-0.427,-0.610,-0.427
1571830340280,2019-10-23T12.32.20.280 pm,57.126,-0.549,-0.671,-0.366
1571830340289,2019-10-23T12.32.20.289 pm,57.135,-0.488,-0.610,-0.427
1571830340299,2019-10-23T12.32.20.299 pm,57.145,-0.366,-0.671,-0.488
1571830340309,2019-10-23T12.32.20.309 pm,57.155,-0.427,-0.610,-0.427
1571830340319,2019-10-23T12.32.20.319 pm,57.165,-0.549,-0.610,-0.366
1571830340330,2019-10-23T12.32.20.330 pm,57.176,-0.488,-0.671,-0.305
1571830340340,2019-10-23T12.32.20.340 pm,57.186,-0.610,-0.549,-0.366
1571830340350,2019-10-23T12.32.20.350 pm,57.196,-0.610,-0.549,-0.366
1571830340359,2019-10-23T12.32.20.359 pm,57.205,-0.488,-0.549,-0.366
1571830340369,2019-10-23T12.32.20.369 pm,57.215,-0.488,-0.488,-0.366
1571830340379,2019-10-23T12.32.20.379 pm,57.225,-0.549,-0.549,-0.366
1571830340390,2019-10-23T12.32.20.390 pm,57.236,-0.610,-0.549,-0.427
1571830340400,2019-10-23T12.32.20.400 pm,57.246,-0.488,-0.610,-0.366
1571830340410,2019-10-23T12.32.20.410 pm,57.256,-0.488,-0.549,-0.427
1571830340419,2019-10-23T12.32.20.419 pm,57.265,-0.549,-0.610,-0.366
1571830340429,2019-10-23T12.32.20.429 pm,57.275,-0.488,-0.671,-0.366
1571830340440,2019-10-23T12.32.20.440 pm,57.286,-0.549,-0.549,-0.366
1571830340450,2019-10-23T12.32.20.450 pm,57.296,-0.549,-0.549,-0.366
1571830340460,2019-10-23T12.32.20.460 pm,57.306,-0.488,-0.549,-0.366
1571830340470,2019-10-23T12.32.20.470 pm,57.316,-0.549,-0.549,-0.427
1571830340481,2019-10-23T12.32.20.481 pm,57.327,-0.488,-0.549,-0.427
1571830340489,2019-10-23T12.32.20.489 pm,57.335,-0.366,-0.488,-0.366
1571830340500,2019-10-23T12.32.20.500 pm,57.346,-0.488,-0.549,-0.366
1571830340510,2019-10-23T12.32.20.510 pm,57.356,-0.427,-0.549,-0.366
1571830340520,2019-10-23T12.32.20.520 pm,57.366,-0.427,-0.610,-0.366
1571830340530,2019-10-23T12.32.20.530 pm,57.376,-0.549,-0.671,-0.366
1571830340541,2019-10-23T12.32.20.541 pm,57.387,-0.488,-0.610,-0.427
1571830340551,2019-10-23T12.32.20.551 pm,57.397,-0.488,-0.488,-0.305
1571830340560,2019-10-23T12.32.20.560 pm,57.406,-0.671,-0.610,-0.366
1571830340570,2019-10-23T12.32.20.570 pm,57.416,-0.488,-1.037,-0.427
1571830340580,2019-10-23T12.32.20.580 pm,57.426,-0.549,-1.037,-0.427
1571830340590,2019-10-23T12.32.20.590 pm,57.436,-0.732,-1.037,-0.366
1571830340601,2019-10-23T12.32.20.601 pm,57.447,-0.671,-1.098,-0.427
1571830340611,2019-10-23T12.32.20.611 pm,57.457,-0.549,-1.341,-0.488
1571830340621,2019-10-23T12.32.20.621 pm,57.467,-0.610,-1.280,-0.488
1571830340630,2019-10-23T12.32.20.630 pm,57.476,-0.671,-1.463,-0.427
1571830340640,2019-10-23T12.32.20.640 pm,57.486,-0.671,-1.463,-0.366
1571830340650,2019-10-23T12.32.20.650 pm,57.496,-0.671,-1.585,-0.366
1571830340661,2019-10-23T12.32.20.661 pm,57.507,-0.549,-1.646,-0.427
1571830340671,2019-10-23T12.32.20.671 pm,57.517,-0.610,-1.463,-0.427
1571830340681,2019-10-23T12.32.20.681 pm,57.527,-0.488,-1.220,-0.366
1571830340691,2019-10-23T12.32.20.691 pm,57.537,-0.244,-1.280,-0.305
1571830340700,2019-10-23T12.32.20.700 pm,57.546,-0.305,-1.341,-0.366
1571830340711,2019-10-23T12.32.20.711 pm,57.557,-0.427,-1.585,-0.427
1571830340721,2019-10-23T12.32.20.721 pm,57.567,-0.305,-1.646,-0.305
1571830340731,2019-10-23T12.32.20.731 pm,57.577,-0.305,-1.768,-0.366
1571830340741,2019-10-23T12.32.20.741 pm,57.587,-0.427,-2.012,-0.305
1571830340752,2019-10-23T12.32.20.752 pm,57.598,-0.305,-2.195,-0.366
1571830340760,2019-10-23T12.32.20.760 pm,57.606,-0.305,-2.134,-0.305
1571830340771,2019-10-23T12.32.20.771 pm,57.617,-0.183,-2.500,-0.305
1571830340781,2019-10-23T12.32.20.781 pm,57.627,-0.366,-2.561,-0.305
1571830340791,2019-10-23T12.32.20.791 pm,57.637,-0.305,-1.463,-0.244
1571830340801,2019-10-23T12.32.20.801 pm,57.647,-0.488,-2.378,-0.366
1571830340812,2019-10-23T12.32.20.812 pm,57.658,-0.061,-1.768,-0.305
1571830340822,2019-10-23T12.32.20.822 pm,57.668,-0.793,-0.671,-0.305
1571830340831,2019-10-23T12.32.20.831 pm,57.677,-0.488,-0.854,-0.427
1571830340841,2019-10-23T12.32.20.841 pm,57.687,0.000,-0.915,-0.427
1571830340851,2019-10-23T12.32.20.851 pm,57.697,-0.671,-0.610,-0.244
1571830340861,2019-10-23T12.32.20.861 pm,57.707,-0.488,-0.488,0.488
1571830340872,2019-10-23T12.32.20.872 pm,57.718,-0.488,-1.098,0.000
1571830340882,2019-10-23T12.32.20.882 pm,57.728,-0.427,-0.976,-0.488
1571830340892,2019-10-23T12.32.20.892 pm,57.738,-0.671,-0.732,-0.366
1571830340902,2019-10-23T12.32.20.902 pm,57.748,-0.488,-1.159,-0.427
1571830340911,2019-10-23T12.32.20.911 pm,57.757,-0.183,-1.037,-0.427
1571830340921,2019-10-23T12.32.20.921 pm,57.767,-0.549,-0.305,-0.366
1571830340932,2019-10-23T12.32.20.932 pm,57.778,-0.610,-0.183,-0.488
1571830340942,2019-10-23T12.32.20.942 pm,57.788,-0.427,0.122,-0.427
1571830340952,2019-10-23T12.32.20.952 pm,57.798,-0.732,0.305,-0.366
1571830340962,2019-10-23T12.32.20.962 pm,57.808,-0.610,0.061,-0.366
1571830340971,2019-10-23T12.32.20.971 pm,57.817,-0.549,-0.122,-0.427
1571830340982,2019-10-23T12.32.20.982 pm,57.828,-0.671,-0.183,-0.366
1571830340992,2019-10-23T12.32.20.992 pm,57.838,-0.488,-0.366,-0.366
1571830341002,2019-10-23T12.32.21.002 pm,57.848,-0.244,-0.244,-0.366
1571830341012,2019-10-23T12.32.21.012 pm,57.858,-0.488,0.122,-0.488
1571830341023,2019-10-23T12.32.21.023 pm,57.869,-0.427,0.305,-0.366
1571830341033,2019-10-23T12.32.21.033 pm,57.879,-0.549,0.366,-0.366
1571830341042,2019-10-23T12.32.21.042 pm,57.888,-0.488,0.427,-0.488
1571830341052,2019-10-23T12.32.21.052 pm,57.898,-0.610,0.488,-0.427
1571830341062,2019-10-23T12.32.21.062 pm,57.908,-0.671,0.366,-0.366
1571830341072,2019-10-23T12.32.21.072 pm,57.918,-0.610,0.427,-0.427
1571830341083,2019-10-23T12.32.21.083 pm,57.929,-0.732,0.488,-0.488
1571830341093,2019-10-23T12.32.21.093 pm,57.939,-0.671,0.061,-0.427
1571830341103,2019-10-23T12.32.21.103 pm,57.949,-0.488,-0.244,-0.549
1571830341112,2019-10-23T12.32.21.112 pm,57.958,-0.427,-0.305,-0.366
1571830341122,2019-10-23T12.32.21.122 pm,57.968,-0.549,-0.427,-0.488
1571830341132,2019-10-23T12.32.21.132 pm,57.978,-0.488,-0.732,-0.549
1571830341143,2019-10-23T12.32.21.143 pm,57.989,-0.427,-1.037,-0.366
1571830341153,2019-10-23T12.32.21.153 pm,57.999,-0.427,-1.220,-0.366
1571830341163,2019-10-23T12.32.21.163 pm,58.009,-0.366,-1.341,-0.488
1571830341172,2019-10-23T12.32.21.172 pm,58.018,-0.427,-1.463,-0.488
1571830341182,2019-10-23T12.32.21.182 pm,58.028,-0.549,-1.280,-0.305
1571830341192,2019-10-23T12.32.21.192 pm,58.038,-0.549,-0.976,-0.366
1571830341203,2019-10-23T12.32.21.203 pm,58.049,0.244,-0.366,-0.488
1571830341213,2019-10-23T12.32.21.213 pm,58.059,1.768,-0.671,-0.427
1571830341223,2019-10-23T12.32.21.223 pm,58.069,-1.037,-0.671,-0.366
1571830341233,2019-10-23T12.32.21.233 pm,58.079,-1.402,-0.427,-0.427
1571830341242,2019-10-23T12.32.21.242 pm,58.088,-0.549,-0.244,-0.488
1571830341253,2019-10-23T12.32.21.253 pm,58.099,-0.732,0.244,-0.305
1571830341263,2019-10-23T12.32.21.263 pm,58.109,-0.793,0.610,-0.305
1571830341273,2019-10-23T12.32.21.273 pm,58.119,-0.610,0.000,-0.488
1571830341283,2019-10-23T12.32.21.283 pm,58.129,-0.244,-0.976,-0.488
1571830341294,2019-10-23T12.32.21.294 pm,58.140,-0.366,-0.854,-0.366
1571830341304,2019-10-23T12.32.21.304 pm,58.150,-0.549,-0.671,-0.244
1571830341313,2019-10-23T12.32.21.313 pm,58.159,9.268,-3.963,-0.305
1571830341323,2019-10-23T12.32.21.323 pm,58.169,19.268,-9.878,5.671
1571830341333,2019-10-23T12.32.21.333 pm,58.179,-2.134,-3.415,16.463
1571830341343,2019-10-23T12.32.21.343 pm,58.189,-3.963,-0.854,17.927
1571830341354,2019-10-23T12.32.21.354 pm,58.200,-6.402,0.671,15.000
1571830341364,2019-10-23T12.32.21.364 pm,58.210,-12.561,4.329,14.878
1571830341374,2019-10-23T12.32.21.374 pm,58.220,-1.890,2.256,4.573
1571830341383,2019-10-23T12.32.21.383 pm,58.229,-3.110,1.098,-1.890
1571830341393,2019-10-23T12.32.21.393 pm,58.239,-1.829,-0.061,-0.488
1571830341403,2019-10-23T12.32.21.403 pm,58.249,0.061,-0.610,-0.244
1571830341414,2019-10-23T12.32.21.414 pm,58.260,0.366,-1.280,-1.159
1571830341424,2019-10-23T12.32.21.424 pm,58.270,2.988,-3.902,-10.244
1571830341434,2019-10-23T12.32.21.434 pm,58.280,-0.915,-3.780,-37.500
1571830341444,2019-10-23T12.32.21.444 pm,58.290,-2.439,-2.134,-80.854
1571830341453,2019-10-23T12.32.21.453 pm,58.299,-0.488,0.854,-115.854
1571830341463,2019-10-23T12.32.21.463 pm,58.309,0.854,3.293,-131.402
1571830341474,2019-10-23T12.32.21.474 pm,58.320,-0.854,3.110,-135.061
